Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1432294114, 7, 1, 0, 1, 0, l, complete, 0.0898399, -0.281328, -0.253122, 0.242158, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294114, 7, 1, 0, 1, 0, l, complete, 0.0898399, -0.281328, -0.253122, 0.242158, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294118, 7, 1, 0, 0, 0, b, home, 0, 0, 0, 0, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294118, 7, 1, 0, 0, 1, r, home, 0, 0, 0, 0, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294120, 7, 1, 0, 0, 0, r, reaching, 0.296198, -0.136588, 0.224304, 0.396392, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294120, 7, 1, 0, 0, 1, l, reaching, 0.296198, -0.136588, 0.224304, 0.396392, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294123, 7, 1, 0, 0, 0, l, reaching, 0.0936103, -0.261355, -0.222796, 0.287159, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294123, 7, 1, 0, 0, 1, r, reaching, 0.0936103, -0.261355, -0.222796, 0.287159, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294126, 7, 1, 0, 0, 0, r, reaching, 0.273202, -0.151798, 0.198316, 0.401231, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294126, 7, 1, 0, 0, 1, r, reaching, 0.273202, -0.151798, 0.198316, 0.401231, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294141, 7, 1, 0, 0, 0, r, reaching, 0.154636, -0.230364, 0.0458114, 0.378971, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294141, 7, 1, 0, 0, 1, l, reaching, 0.154636, -0.230364, 0.0458114, 0.378971, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294145, 7, 1, 0, 0, 0, l, reaching, 0.0904943, -0.294618, -0.256439, 0.228722, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294145, 7, 1, 0, 0, 1, r, reaching, 0.0904943, -0.294618, -0.256439, 0.228722, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294149, 7, 1, 0, 0, 0, r, reaching, 0.135204, -0.249485, 0.0454167, 0.37033, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294149, 7, 1, 0, 0, 1, r, reaching, 0.135204, -0.249485, 0.0454167, 0.37033, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294150, 7, 1, 0, 0, 0, r, reaching, 0.13072, -0.253766, 0.0435712, 0.368031, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294151, 7, 1, 0, 1, 1, l, reaching, 0.090265, -0.290729, -0.256027, 0.232189, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294153, 7, 1, 0, 1, 0, l, complete, 0.0910634, -0.287675, -0.256033, 0.233881, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294154, 7, 1, 0, 1, 0, l, waiting, 0.0910634, -0.287675, -0.256033, 0.233881, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294154, 7, 1, 0, 0, 1, r, waiting, 0.0910634, -0.287675, -0.256033, 0.233881, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294156, 7, 1, 0, 0, 0, r, reaching, 0.122228, -0.26185, 0.0404536, 0.363494, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294156, 7, 1, 0, 0, 1, r, reaching, 0.122228, -0.26185, 0.0404536, 0.363494, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294158, 7, 1, 0, 0, 0, r, reaching, 0.114712, -0.268003, 0.0370756, 0.358364, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294158, 7, 1, 0, 0, 1, r, reaching, 0.114712, -0.268003, 0.0370756, 0.358364, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294167, 7, 1, 0, 0, 0, r, complete, 0.104324, -0.348209, 0.133029, 0.207371, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294172, 7, 1, 0, 0, 0, r, waiting, 0.104324, -0.348209, 0.133029, 0.207371, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294172, 7, 1, 0, 0, 1, r, waiting, 0.104324, -0.348209, 0.133029, 0.207371, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294174, 7, 1, 0, 0, 0, r, reaching, 0.143866, -0.343933, 0.163374, 0.181524, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294176, 7, 1, 0, 1, 1, l, reaching, 0.0924927, -0.285195, -0.253581, 0.234104, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294177, 7, 1, 0, 1, 0, l, complete, 0.0936019, -0.28422, -0.254331, 0.233551, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294180, 7, 1, 0, 0, 0, b, home, 0, 0, 0, 0, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294180, 7, 1, 0, 0, 1, l, home, 0, 0, 0, 0, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294182, 7, 1, 0, 0, 0, l, home, 0, 0, 0, 0, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294182, 7, 1, 0, 0, 1, r, home, 0, 0, 0, 0, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294184, 7, 1, 0, 0, 0, r, reaching, 0.312337, -0.127895, 0.239999, 0.398321, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294184, 7, 1, 0, 0, 1, l, reaching, 0.312337, -0.127895, 0.239999, 0.398321, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294187, 7, 1, 0, 0, 0, l, reaching, 0.0932801, -0.26504, -0.217749, 0.278959, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294189, 7, 1, 0, 1, 1, l, reaching, 0.0872397, -0.287505, -0.250125, 0.239131, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294190, 7, 1, 0, 1, 0, l, reaching, 0.0966792, -0.296548, -0.260985, 0.220193, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294205, 7, 0, 0, 1, 0, l, complete, 0.0932475, -0.288673, -0.257462, 0.230154, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294206, 7, 0, 0, 1, 0, l, complete, 0.0932475, -0.288673, -0.257462, 0.230154, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294206, 7, 0, 0, 0, 1, r, complete, 0.0932475, -0.288673, -0.257462, 0.230154, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294206, 7, 0, 0, 0, 0, r, complete, 0.0932475, -0.288673, -0.257462, 0.230154, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294209, 7, 0, 0, 0, 0, b, home, 0, 0, 0, 0, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294209, 7, 0, 0, 0, 1, r, home, 0, 0, 0, 0, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294216, 7, 0, 0, 0, 0, r, reaching, 0.271456, -0.146214, 0.182788, 0.406024, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294216, 7, 0, 0, 0, 1, r, reaching, 0.271456, -0.146214, 0.182788, 0.406024, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294232, 7, 0, 0, 0, 0, r, reaching, 0.131815, -0.254513, 0.0586803, 0.369959, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294232, 7, 0, 0, 0, 1, r, reaching, 0.131815, -0.254513, 0.0586803, 0.369959, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294243, 7, 0, 0, 0, 0, r, complete, 0.119534, -0.346084, 0.145438, 0.198286, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294243, 7, 0, 0, 0, 1, r, complete, 0.119534, -0.346084, 0.145438, 0.198286, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294243, 7, 0, 0, 0, 0, r, complete, 0.119534, -0.346084, 0.145438, 0.198286, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294247, 7, 0, 0, 0, 0, b, home, 0, 0, 0, 0, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294247, 7, 0, 0, 0, 1, r, home, 0, 0, 0, 0, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294251, 7, 0, 0, 0, 0, r, reaching, 0.301211, -0.135101, 0.232835, 0.393758, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294251, 7, 0, 0, 0, 1, l, reaching, 0.301211, -0.135101, 0.232835, 0.393758, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294256, 7, 0, 0, 0, 0, l, reaching, 0.0898741, -0.287422, -0.242063, 0.235982, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294256, 7, 0, 0, 0, 1, r, reaching, 0.0898741, -0.287422, -0.242063, 0.235982, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294259, 7, 0, 0, 0, 0, r, reaching, 0.277213, -0.150633, 0.208626, 0.395799, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294259, 7, 0, 0, 0, 1, r, reaching, 0.277213, -0.150633, 0.208626, 0.395799, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294265, 7, 0, 0, 0, 0, r, reaching, 0.192467, -0.187099, 0.067965, 0.385509, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294306, 7, 2, 0, 0, 0, r, complete, 0.0999744, -0.347987, 0.122608, 0.201742, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294306, 7, 2, 0, 0, 0, r, complete, 0.0999744, -0.347987, 0.122608, 0.201742, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294321, 7, 2, 0, 0, 0, r, waiting, 0.0999744, -0.347987, 0.122608, 0.201742, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294321, 7, 2, 0, 0, 1, r, waiting, 0.0999744, -0.347987, 0.122608, 0.201742, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294325, 7, 2, 0, 0, 0, r, complete, 0.151969, -0.342486, 0.169212, 0.175782, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294325, 7, 2, 0, 0, 1, r, complete, 0.151969, -0.342486, 0.169212, 0.175782, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294325, 7, 2, 0, 0, 0, r, complete, 0.151969, -0.342486, 0.169212, 0.175782, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294327, 7, 2, 0, 0, 0, r, complete, 0.180907, -0.334217, 0.186592, 0.151524, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294330, 7, 2, 0, 0, 0, r, waiting, 0.180907, -0.334217, 0.186592, 0.151524, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294330, 7, 2, 0, 0, 1, r, waiting, 0.180907, -0.334217, 0.186592, 0.151524, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294333, 7, 2, 0, 0, 0, r, complete, 0.214761, -0.314884, 0.222339, 0.14434, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294341, 7, 2, 0, 0, 0, b, home, 0, 0, 0, 0, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294341, 7, 2, 0, 0, 1, r, home, 0, 0, 0, 0, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294347, 7, 2, 0, 0, 0, r, reaching, 0.258466, -0.155629, 0.169866, 0.405809, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294347, 7, 2, 0, 0, 1, l, reaching, 0.258466, -0.155629, 0.169866, 0.405809, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294349, 7, 2, 0, 0, 0, l, reaching, 0.150467, -0.209634, -0.234089, 0.35181, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294349, 7, 2, 0, 0, 1, r, reaching, 0.138857, -0.21915, -0.232853, 0.343192, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294366, 7, 2, 0, 0, 0, r, reaching, 0.105307, -0.272498, 0.0348935, 0.349403, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294366, 7, 2, 0, 0, 1, l, reaching, 0.105307, -0.272498, 0.0348935, 0.349403, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
1432294367, 7, 2, 0, 0, 0, l, reaching, 0.0929805, -0.259446, -0.229661, 0.294364, 0.182639, 0.3, 0.38125, 0.00194286, 0.04, 0.19, 
Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1432294435, 10, 1, 0, 0, 0, b, home, 0, 0, 0, 0, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294436, 10, 1, 0, 0, 0, b, home, 0, 0, 0, 0, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294438, 10, 1, 0, 1, 1, l, reaching, 0.105262, -0.174345, -0.201022, 0.370254, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294439, 10, 1, 0, 1, 0, l, reaching, 0.0671135, -0.207481, -0.146728, 0.319847, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294441, 10, 1, 0, 1, 1, r, reaching, 0.305348, -0.18843, 0.2229, 0.36692, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294444, 10, 1, 0, 1, 0, r, reaching, 0.224001, -0.26581, 0.171399, 0.288925, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294444, 10, 1, 0, 0, 1, r, reaching, 0.194844, -0.283756, 0.152027, 0.251901, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294447, 10, 1, 0, 0, 0, r, reaching, 0.0593651, -0.247331, 0.123987, 0.29428, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294447, 10, 1, 0, 0, 1, l, reaching, 0.040992, -0.231123, 0.115049, 0.299492, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294450, 10, 1, 0, 0, 0, l, reaching, 0.0936814, -0.213933, -0.05856, 0.216627, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294452, 10, 1, 0, 1, 1, l, reaching, 0.11864, -0.244279, -0.0976819, 0.25411, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294454, 10, 1, 0, 1, 0, l, reaching, 0.0553226, -0.25518, -0.191806, 0.311433, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294455, 10, 1, 0, 0, 1, r, reaching, 0.0676851, -0.263295, -0.213282, 0.31116, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294457, 10, 1, 0, 0, 0, r, reaching, 0.150863, -0.263048, 0.0761766, 0.187452, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294458, 10, 1, 0, 0, 1, l, reaching, 0.100027, -0.258456, 0.0693842, 0.126852, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294462, 10, 1, 0, 0, 0, l, reaching, 0.172712, -0.295148, -0.108828, 0.206121, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294462, 10, 1, 0, 0, 1, r, reaching, 0.171968, -0.295922, -0.0922899, 0.191086, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294467, 10, 1, 0, 0, 0, r, reaching, 0.0240094, -0.212887, 0.135845, 0.112214, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294470, 10, 1, 0, 1, 1, l, reaching, 0.0997007, -0.29831, -0.0523182, 0.151725, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294472, 10, 1, 0, 1, 0, l, reaching, 0.109415, -0.306979, -0.0394156, 0.12822, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294473, 10, 1, 0, 0, 1, l, complete, 0.113843, -0.312459, -0.0451032, 0.128574, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294473, 10, 1, 0, 0, 0, l, complete, 0.113843, -0.312459, -0.0451032, 0.128574, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294475, 10, 1, 0, 0, 0, l, reaching, 0.221809, -0.345864, -0.185855, 0.184044, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294476, 10, 1, 0, 0, 1, l, complete, 0.224844, -0.345186, -0.197529, 0.187474, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294476, 10, 1, 0, 0, 0, l, complete, 0.224844, -0.345186, -0.197529, 0.187474, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294483, 10, 1, 0, 0, 0, l, reaching, 0.254228, -0.3652, -0.20314, 0.0858204, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294483, 10, 1, 0, 0, 1, r, reaching, 0.253443, -0.36551, -0.20185, 0.0853609, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294484, 10, 1, 0, 0, 0, r, reaching, 0.0227642, -0.214586, 0.136015, 0.119394, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294485, 10, 1, 0, 0, 1, l, reaching, 0.019433, -0.214006, 0.140539, 0.119858, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294487, 10, 1, 0, 0, 0, l, reaching, 0.209504, -0.359065, -0.236718, 0.104179, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294489, 10, 1, 0, 1, 1, l, reaching, 0.312121, -0.35161, -0.263827, 0.119925, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294490, 10, 1, 0, 1, 0, l, complete, 0.31205, -0.351764, -0.264089, 0.1214, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294493, 10, 1, 0, 1, 0, l, waiting, 0.31205, -0.351764, -0.264089, 0.1214, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294494, 10, 1, 0, 0, 1, l, waiting, 0.31205, -0.351764, -0.264089, 0.1214, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294498, 10, 1, 0, 0, 0, l, complete, 0.169106, -0.360682, -0.238645, 0.115985, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294503, 10, 1, 0, 0, 0, b, home, 0, 0, 0, 0, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294503, 10, 1, 0, 0, 1, l, home, 0, 0, 0, 0, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294506, 10, 1, 0, 0, 0, l, reaching, 0.205783, -0.130879, -0.235877, 0.396834, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294507, 10, 1, 0, 0, 1, l, reaching, 0.183374, -0.151983, -0.216311, 0.38522, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294510, 10, 1, 0, 0, 0, l, reaching, 0.218143, -0.216263, -0.119006, 0.285373, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294540, 10, 0, 0, 0, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294542, 10, 0, 0, 0, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294542, 10, 0, 0, 0, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294548, 10, 0, 0, 0, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294550, 10, 0, 0, 1, 1, r, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294559, 10, 0, 0, 1, 0, r, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294561, 10, 0, 0, 1, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294565, 10, 0, 0, 1, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294566, 10, 0, 0, 0, 1, r, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294579, 10, 0, 0, 0, 0, r, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294579, 10, 0, 0, 0, 1, r, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294591, 10, 0, 0, 0, 0, r, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294593, 10, 0, 0, 1, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294599, 10, 0, 0, 1, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294599, 10, 0, 0, 0, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294600, 10, 0, 0, 0, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294633, 10, 2, 0, 0, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294634, 10, 2, 0, 0, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294634, 10, 2, 0, 0, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294645, 10, 2, 0, 0, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294648, 10, 2, 0, 1, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294649, 10, 2, 0, 1, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294651, 10, 2, 0, 1, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294657, 10, 2, 0, 1, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294659, 10, 2, 0, 1, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294662, 10, 2, 0, 1, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294665, 10, 2, 0, 1, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294670, 10, 2, 0, 1, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294670, 10, 2, 0, 0, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294676, 10, 2, 0, 0, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294678, 10, 2, 0, 1, 1, r, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
1432294693, 10, 2, 0, 1, 0, r, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.390475, 0.5, 0.4, 0.0653749, 0.307, 0.68, 
Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1432294771, 13, 1, 0, 1, 0, r, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294778, 13, 1, 0, 1, 0, r, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294778, 13, 1, 0, 0, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294779, 13, 1, 0, 0, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294780, 13, 1, 0, 1, 1, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
1432294784, 13, 1, 0, 1, 0, l, reaching, 0.0582352, -0.160958, 0.0354181, 0.10941, 0.485517, 0.5, 0.41875, 0.163834, 0.525, 0.82, 
